id,day,month,year,date,location,OSGridRef,latitude,longitude,Nation,comments
2038,12,July,1469,12-7-1469,,,,,,N/A
2039,13,July,1469,13-7-1469,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
2040,29 Sat (?),July,1469,29 Sat (?)-7-1469,Olney,SP8893651308,52.1529,-0.7015,England,Bucks (surrendered to Archbishop Neville) (DATE NOT PRECISE.)
2041,30,July,1469,30-7-1469,Warwick Castle,SP2842964670,52.279444,-1.584722,England,prisoner until October
2042,2,August,1469,2-8-1469,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2043,8,August,1469,8-8-1469,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
2044,9,August,1469,9-8-1469,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
2045,12,August,1469,12-8-1469,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
2046,13,August,1469,13-8-1469,Warwick Castle,SP2842964670,52.279444,-1.584722,England,N/A
2047,17,August,1469,17-8-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2048,18,August,1469,18-8-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2049,25,August,1469,25-8-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2050,28,August,1469,28-8-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2051,1,September,1469,1-9-1469,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2052,4,September,1469,4-9-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2053,7,September,1469,7-9-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2054,8,September,1469,8-9-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2055,9,September,1469,9-9-1469,,,,,,N/A
2056,10,September,1469,10-9-1469,Middleham Castle,SE1266987621,54.284065,-1.8069,England,N/A
2057,29,September,1469,29-9-1469,Pontefract Castle,SE4605822351,53.695579,-1.3039207,England,N/A
2058,30,September,1469,30-9-1469,Pontefract Castle,SE4605822351,53.695579,-1.3039207,England,N/A
2059,Early' (date?),October,1469,Early' (date?)-10-1469,,,,,,released went to York
2060,(date?),October,1469,(date?)-10-1469,,,,,,returned to London
2061,13,October,1469,13-10-1469,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2062,13,October,1469,13-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2063,14,October,1469,14-10-1469,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2064,16,October,1469,16-10-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2065,17,October,1469,17-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2066,18,October,1469,18-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2067,19,October,1469,19-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2068,20,October,1469,20-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2069,21,October,1469,21-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2070,24,October,1469,24-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2071,25,October,1469,25-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2072,26,October,1469,26-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2073,27,October,1469,27-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2074,31,October,1469,31-10-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2075,1,November,1469,1-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2076,2,November,1469,2-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2077,3,November,1469,3-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2078,4,November,1469,4-11-1469,,,,,,N/A
2079,5,November,1469,5-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2080,6,November,1469,6-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2081,7,November,1469,7-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2082,8,November,1469,8-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2083,9,November,1469,9-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2084,10,November,1469,10-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2085,11,November,1469,11-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2086,12,November,1469,12-11-1469,,,,,,N/A
2087,13,November,1469,13-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2088,14,November,1469,14-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2089,15,November,1469,15-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2090,16,November,1469,16-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2091,17,November,1469,17-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2092,18,November,1469,18-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2093,19,November,1469,19-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2094,20,November,1469,20-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2095,21,November,1469,21-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2096,22,November,1469,22-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2097,23,November,1469,23-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2098,24,November,1469,24-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2099,25,November,1469,25-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2100,26,November,1469,26-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2101,27,November,1469,27-11-1469,,,,,,N/A
2102,28,November,1469,28-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2103,29,November,1469,29-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2104,30,November,1469,30-11-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2105,1,December,1469,1-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2106,2,December,1469,2-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2107,3,December,1469,3-12-1469,,,,,,N/A
2108,4,December,1469,4-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2109,5,December,1469,5-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2110,6,December,1469,6-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2111,10,December,1469,10-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2112,11,December,1469,11-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2113,12,December,1469,12-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2114,17,December,1469,17-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2115,22,December,1469,22-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2116,23,December,1469,23-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2117,25,December,1469,25-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2118,26,December,1469,26-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2119,27,December,1469,27-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2120,28,December,1469,28-12-1469,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2121,28,December,1469,28-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2122,29,December,1469,29-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2123,30,December,1469,30-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2124,31,December,1469,31-12-1469,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2125,Whole month,January,1470,Whole month-1-1470,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2126,4,January,1470,4-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2127,5,January,1470,5-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2128,6,January,1470,6-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2129,10,January,1470,10-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2130,11,January,1470,11-1-1470,,,,,,N/A
2131,12,January,1470,12-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2132,13,January,1470,13-1-1470,,,,,,N/A
2133,14,January,1470,14-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2134,15,January,1470,15-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2135,18,January,1470,18-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2136,19,January,1470,19-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2137,20,January,1470,20-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2138,21,January,1470,21-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2139,22,January,1470,22-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2140,23,January,1470,23-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2141,24,January,1470,24-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2142,27,January,1470,27-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2143,28,January,1470,28-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2144,29,January,1470,29-1-1470,,,,,,N/A
2145,30,January,1470,30-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2146,31,January,1470,31-1-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2147,Whole month,February,1470,Whole month-2-1470,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2148,1,February,1470,1-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2149,2,February,1470,2-2-1470,,,,,,N/A
2150,3,February,1470,3-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2151,4,February,1470,4-2-1470,,,,,,N/A
2152,5,February,1470,5-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2153,6,February,1470,6-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2154,7,February,1470,7-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2155,8,February,1470,8-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2156,9,February,1470,9-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2157,10,February,1470,10-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2158,11,February,1470,11-2-1470,,,,,,N/A
2159,12,February,1470,12-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2160,13,February,1470,13-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2161,14,February,1470,14-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2162,15,February,1470,15-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2163,16,February,1470,16-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2164,17,February,1470,17-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2165,18,February,1470,18-2-1470,,,,,,N/A
2166,19,February,1470,19-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2167,20,February,1470,20-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2168,21,February,1470,21-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2169,22,February,1470,22-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2170,28,February,1470,28-2-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2171,1,March,1470,1-3-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2172,2,March,1470,2-3-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2173,3,March,1470,3-3-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2174,4,March,1470,4-3-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2175,5,March,1470,5-3-1470,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2176,6,March,1470,6-3-1470,London,TQ3248081340,51.515457,-0.092140265,England,N/A
2177,7,March,1470,7-3-1470,Waltham Abbey,TL 38386 00321,51.6846,0.0004,England,Essex
2178,8,March,1470,8-3-1470,,,,,,N/A
2179,9,March,1470,9-3-1470,Huntingdon,TL2402571458,52.327212,-0.18148094,England,N/A
2180,10,March,1470,10-3-1470,Stamford,TF0282607016,52.651142,-0.48146188,England,"Appears as ""(?) Stamford"""
2181,11,March,1470,11-3-1470,,,,,,N/A
2182,12,March,1470,12-3-1470,,,,,,N/A
2183,13,March,1470,13-3-1470,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
2184,14,March,1470,14-3-1470,Stamford,TF0282607016,52.651142,-0.48146188,England,N/A
2185,15,March,1470,15-3-1470,Grantham,SK9137935927,52.913008,-0.64255821,England,N/A
2186,16,March,1470,16-3-1470,Grantham,SK9137935927,52.913008,-0.64255821,England,N/A
2187,17,March,1470,17-3-1470,Newark,SK7987553872,53.076111,-0.809167,England,N/A
2188,18,March,1470,18-3-1470,,,,,,N/A
2189,19,March,1470,19-3-1470,Doncaster,SE5741703562,53.525594,-1.1353707,England,N/A
2190,20,March,1470,20-3-1470,,,,,,N/A
2191,21,March,1470,21-3-1470,Rotherham,SK4282092772,53.43,-1.357,England,N/A
2192,22,March,1470,22-3-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2193,23,March,1470,23-3-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2194,24,March,1470,24-3-1470,,,,,,N/A
2195,25,March,1470,25-3-1470,,,,,,N/A
2196,26,March,1470,26-3-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2197,29,March,1470,29-3-1470,Doncaster,SE5741703562,53.525594,-1.1353707,England,N/A
2198,29,March,1470,29-3-1470,Worksop,SK5844478937,53.304167,-1.124444,England,Warsop (Notts.)
2199,30,March,1470,30-3-1470,Worksop,SK5844478937,53.304167,-1.124444,England,Warsop
2200,31,March,1470,31-3-1470,Leicester,SK5875204306,52.633333,-1.133333,England,"Appears as ""Town of Leicester"""
2201,3,April,1470,3-4-1470,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2202,4,April,1470,4-4-1470,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2203,5,April,1470,5-4-1470,,,,,,N/A
2204,6,April,1470,6-4-1470,Burford,SP2512412214,51.808,-1.637,England,Near Oxford
2205,14,April,1470,14-4-1470,Exeter,SX9209592965,50.726255,-3.5301465,England,Exon
2206,15,April,1470,15-4-1470,,,,,,N/A
2207,16,April,1470,16-4-1470,,,,,,N/A
2208,17,April,1470,17-4-1470,Exeter,SX9209592965,50.726255,-3.5301465,England,Exon
2209,22,April,1470,22-4-1470,,,,,,N/A
2210,23,April,1470,23-4-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2211,24,April,1470,24-4-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2212,25,April,1470,25-4-1470,,,,,,N/A
2213,28,April,1470,28-4-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2214,29,April,1470,29-4-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2215,1,May,1470,1-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2216,2,May,1470,2-5-1470,,,,,,N/A
2217,3,May,1470,3-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2218,4,May,1470,4-5-1470,,,,,,N/A
2219,5,May,1470,5-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2220,5,May,1470,5-5-1470,Winchester,SU4779329466,51.062549,-1.3193687,England,N/A
2221,6,May,1470,6-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2222,7,May,1470,7-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2223,8,May,1470,8-5-1470,,,,,,N/A
2224,9,May,1470,9-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2225,10,May,1470,10-5-1470,,,,,,N/A
2226,11,May,1470,11-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2227,12,May,1470,12-5-1470,,,,,,N/A
2228,13,May,1470,13-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2229,14,May,1470,14-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2230,15,May,1470,15-5-1470,,,,,,N/A
2231,16,May,1470,16-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2232,17,May,1470,17-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2233,18,May,1470,18-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2234,19,May,1470,19-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2235,20,May,1470,20-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2236,21,May,1470,21-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2237,22,May,1470,22-5-1470,,,,,,N/A
2238,23,May,1470,23-5-1470,Salisbury,SU1428229527,51.064904,-1.7975682,England,N/A
2239,28,May,1470,28-5-1470,Southampton,SU4229011341,50.9,-1.4,England,N/A
2240,3,June,1470,3-6-1470,Battle (Hastings),TQ7483915780,50.915,0.485833,England,N/A
2241,9,June,1470,9-6-1470,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
2242,10,June,1470,10-6-1470,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
2243,11,June,1470,11-6-1470,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
2244,15,June,1470,15-6-1470,Canterbury,TR1454057430,51.275608,1.0745524,England,N/A
2245,19,June,1470,19-6-1470,city of London,TQ3241681349,51.515556,-0.093056,England,N/A
2246,20,June,1470,20-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2247,21,June,1470,21-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2248,22,June,1470,22-6-1470,,,,,,N/A
2249,23,June,1470,23-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2250,24,June,1470,24-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2251,25,June,1470,25-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2252,26,June,1470,26-6-1470,,,,,,N/A
2253,27,June,1470,27-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2254,28,June,1470,28-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2255,29,June,1470,29-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2256,30,June,1470,30-6-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2257,1,July,1470,1-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2258,2,July,1470,2-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2259,8,July,1470,8-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2260,12,July,1470,12-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2261,13,July,1470,13-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2262,14,July,1470,14-7-1470,,,,,,N/A
2263,15,July,1470,15-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2264,15,July,1470,15-7-1470,Lambeth,TQ3062379077,51.495556,-0.119722,England,N/A
2265,16,July,1470,16-7-1470,,,,,,N/A
2266,17,July,1470,17-7-1470,Lambeth,TQ3062379077,51.495556,-0.119722,England,N/A
2267,18,July,1470,18-7-1470,Lambeth,TQ3062379077,51.495556,-0.119722,England,N/A
2268,19,July,1470,19-7-1470,,,,,,N/A
2269,20,July,1470,20-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2270,21,July,1470,21-7-1470,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2271,22,July,1470,22-7-1470,,,,,,N/A
2272,23,July,1470,23-7-1470,Windsor Castle,SU9683776912,51.482886,-0.60683638,England,N/A
2273,28,July,1470,28-7-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2274,28,July,1470,28-7-1470,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
2275,5,August,1470,5-8-1470,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
2276,6,August,1470,6-8-1470,Leicester Castle,SK5822104188,52.632333,-1.141194,England,N/A
2277,14,August,1470,14-8-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2278,16,August,1470,16-8-1470,Ripon,SE3119771456,54.138,-1.524,England,N/A
2279,23,August,1470,23-8-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2280,24,August,1470,24-8-1470,,,,,,N/A
2281,25,August,1470,25-8-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2282,26,August,1470,26-8-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2283,26,August,1470,26-8-1470,Westminster,TQ3016079670,51.500988,-0.12617168,England,N/A
2284,7,September,1470,7-9-1470,York,SE6030051700,53.957883,-1.0825156,England,N/A
2285,13,September,1470,13-9-1470,,,,,,moving south / Doncaster
2286,29,September,1470,29-9-1470,,,,,,"embarked Bishop's Lynn, Norfolk"
2287,30,September,1470,30-9-1470,,,,,,(?) on North Sea
2288,Early (date?),October,1470,Early (date?)-10-1470,Texel,,53.05,4.8,Netherlands,"Appears as ""arrived Texel"""
2289,5,October,1470,5-10-1470,Texel,,53.05,4.8,Netherlands,(steward of North Holland sent from The Hague to meet him)
2290,6,October,1470,6-10-1470,Almaar,,52.633333,4.75,Netherlands,"Appears as ""from Texel to Almaar"""
2291,7,October,1470,7-10-1470,Egmond,,52.616389,4.616389,Netherlands,with Gruthuse to shrine at Egmond
2292,8,October,1470,8-10-1470,Haarlem,,52.383333,4.633333,France,with Gruthuse to Haarlem
2293,9,October,1470,9-10-1470,Noordwjk,,52.233333,4.45,France,with Gruthuse to Noordwjk
2294,whole autumn',November,1470,whole autumn'-11-1470,The Hague,,52.08,4.31,France,N/A
2295,Before Christmas,December,1470,Before Christmas-12-1470,,,,,,Edward left The Hague with Gruthuse
2296,Dates?,December,1470,Dates?-12-1470,,,,,,went via Aardenburg to the Castle of Oostcamp at Brugge
2297,2,January,1471,2-1-1471,Aire-sur-la-Lys,,50.64,2.4,France,met Charles the Bold
2298,9,January,1471,9-1-1471,St Pol-sur-Ternoise,,50.3797,2.335,France,met Charles the Bold
2299,13,January,1471,13-1-1471,Brugge,,51.208889,3.224167,Belgium,N/A
2300,17,February,1471,17-2-1471,Brugge,,51.208889,3.224167,Belgium,N/A
2301,18,February,1471,18-2-1471,,,,,,N/A
2302,19,February,1471,19-2-1471,Vlissingen,,51.45,3.566667,Netherlands,"Appears as ""left Brugge for Vlissingen (Zeeland)"""
2303,2,March,1471,2-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2304,3,March,1471,3-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2305,4,March,1471,4-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2306,5,March,1471,5-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2307,6,March,1471,6-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2308,7,March,1471,7-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2309,8,March,1471,8-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2310,9,March,1471,9-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2311,10,March,1471,10-3-1471,Vlissingen,,51.45,3.566667,Netherlands,"embarked, awaiting good wind"
2312,11,March,1471,11-3-1471,Vlissingen,,51.45,3.566667,Netherlands,set sail
2313,12,March,1471,12-3-1471,Cromer,TG2202242170,52.931,1.302,England,"Norfolk, evening - in harbour"
2314,13,March,1471,13-3-1471,Cromer,TG2202242170,52.931,1.302,England,on ship/sailing north up east coast of England
2315,14,March,1471,14-3-1471,Ravenspur,TA4351013985,53.60278,0.167357,England,N/A
2316,14,March,1471,14-3-1471,Humberhead,SE7113019149,53.664,-0.925,England,N/A
2317,15,March,1471,15-3-1471,Ravenspur,TA4351013985,53.60278,0.167357,England,"Appears as ""Ravenspur village"""
2318,16,March,1471,16-3-1471,Beverley,TA0358939898,53.845,-0.427,England,refused entry to Kingston upon Hull
2319,17,March,1471,17-3-1471,,,,,,en route to York
2320,18,March,1471,18-3-1471,York,SE6030051700,53.957883,-1.0825156,England,"Appears as ""arrived York"""
2321,19,March,1471,19-3-1471,Tadcaster,SE4860743476,53.8852,-1.262,England,N/A
2322,20,March,1471,20-3-1471,,,,,,to Wakefield
2323,21,March,1471,21-3-1471,(?) Wakefield,SE3378520514,53.68,-1.49,England,how long did he stay?
2324,Date? 22 Fri?,March,1471,Date? 22 Fri?-3-1471,Doncaster,SE5741703562,53.525594,-1.1353707,England,N/A
2325,23,March,1471,23-3-1471,,,,,,(?) en route to Nottingham
2326,Date? 24 Sun?,March,1471,Date? 24 Sun?-3-1471,Nottingham,SK5700040000,52.954357,-1.1530111,England,N/A
2327,Date? 25 Mon?,March,1471,Date? 25 Mon?-3-1471,Nottingham,SK5700040000,52.954357,-1.1530111,England,crossed R. Trent (south of Nottingham)
2328,Date? 26 Tue?,March,1471,Date? 26 Tue?-3-1471,Leicester,SK5875204306,52.633333,-1.133333,England,N/A
2329,27,March,1471,27-3-1471,(?) Leicester,SK5875204306,52.633333,-1.133333,England,how long did he stay?
2330,28,March,1471,28-3-1471,(?) Leicester,SK5875204306,52.633333,-1.133333,England,N/A
2331,29,March,1471,29-3-1471,Coventry,SP3339279007,52.408056,-1.510556,England,"Appear as ""arrived Coventry"""
2332,30,March,1471,30-3-1471,Coventry,SP3339279007,52.408056,-1.510556,England,stayed 3 more days (to 1 April)
2333,31,March,1471,31-3-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2334,1,April,1471,1-4-1471,Coventry,SP3339279007,52.408056,-1.510556,England,N/A
2335,2,April,1471,2-4-1471,Warwick,SP2806864730,52.28,-1.59,England,N/A
2336,3,April,1471,3-4-1471,Warwick,SP2806864730,52.28,-1.59,England,stayed some time
2337,3,April,1471,3-4-1471,Or Leicester,SK5875204306,52.633333,-1.133333,England,"But Visser-Fuchs L., ‘Edward IV’s Memoir on Paper to Charles, Duke of Burgundy’, Nottingham Medieval Studies XXXVI (1992), p. 213 says the king led a brief expedition to Leicester on 3 April"
2338,4,April,1471,4-4-1471,Warwick,SP2806864730,52.28,-1.59,England,stayed some time
2339,5,April,1471,5-4-1471,Warwick,SP2806864730,52.28,-1.59,England,departed from Warwick
2340,6,April,1471,6-4-1471,Daventry,SP5743062758,52.26,-1.16,England,N/A
2341,7,April,1471,7-4-1471,Daventry,SP5743062758,52.26,-1.16,England,N/A
2342,8,April,1471,8-4-1471,Northampton,SP7565259707,52.230375,-0.893753,England,N/A
